/* DATA DESCRIPTION:
Citation:	Hennekam, Rick; Van der Bolt, Bregje; Van Nes, Egbert H; de Lange, Gert J; Scheffer, Marten; Reichart, Gert-Jan (2020): Calibrated XRF-scanning data (mm resolution) for elements Al, Ba, Mo, Ti, and U in Mediterranean core 64PE406-E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923191, 
	In: Hennekam, R et al. (2020): Calibrated XRF-scanning data (mm resolution) and calibration data (ICP-OES and ICP-MS) for elements Al, Ba, Mo, Ti, and U in Mediterranean cores MS21, MS66, and 64PE406E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923197
Keyword(s):	geochemistry; Mediterranean Sea; sapropels; trace elements; XRF-scanning
Project(s):	Geochemical scanning of climate change analogues to assess future hypoxia in restricted basins (SCANALOGUE) (URI: https://www.nioz.nl/en/research/projects/4267-0)
Coverage:	LATITUDE: 33.301670 * LONGITUDE: 33.395000
	MINIMUM DEPTH, sediment/rock: 0.011 m * MAXIMUM DEPTH, sediment/rock: 7.736 m
Event(s):	64PE406-E1 * LATITUDE: 33.301670 * LONGITUDE: 33.395000 * ELEVATION: -1760.0 m * CAMPAIGN: 64PE406 (NESSC EAST MED) (URI: http://melia.nioz.nl/phptoweb/core/melia-core.php?script=viewcruise.inc&crid=64PE406) * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Piston corer (PC)
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	Aluminium [mg/kg] (Al) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Barium [mg/kg] (Ba) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Molybdenum [mg/kg] (Mo) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Titanium [mg/kg] (Ti) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Uranium [mg/kg] (U) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	38360 data points
*/
Age [ka BP]	Depth [m]	Al [mg/kg]	Ba [mg/kg]	Mo [mg/kg]	Ti [mg/kg]	U [mg/kg]
167.468	4.899	46246.646	769.063	16.207	3593.389	19.227
167.517	4.900	45608.620	694.300	8.874	3480.230	11.175
167.566	4.901	46147.637	772.886	9.705	3535.321	6.564
167.615	4.902	46512.971	714.216	12.797	3470.157	17.513
167.664	4.903	44511.068	689.333	9.015	3480.416	15.464
167.713	4.904	45859.486	732.395	9.415	3467.901	24.061
167.762	4.905	45981.226	745.199	14.705	3431.554	19.475
167.811	4.906	47537.860	880.185	14.021	3466.699	10.830
167.859	4.907	45428.199	688.895	17.296	3480.508	21.765
167.908	4.908	46250.587	682.005	14.286	3490.726	12.061
167.957	4.909	47677.430	731.229	18.661	3674.944	23.180
168.006	4.910	51348.442	686.938	18.976	3597.536	10.713
168.055	4.911	52373.294	738.269	22.991	3599.192	6.486
168.104	4.912	50375.355	735.072	27.786	3577.525	7.379
168.153	4.913	47093.344	846.297	22.344	3534.006	10.025
168.202	4.914	49194.667	879.567	24.530	3638.917	4.264
168.251	4.915	48732.874	762.046	30.573	3716.603	9.542
168.300	4.916	50161.855	683.651	27.001	3559.068	10.308
168.349	4.917	49671.014	634.596	24.374	3694.489	9.583
168.398	4.918	49541.019	876.641	16.187	3354.491	12.415
168.447	4.919	46447.780	1064.586	13.483	3397.747	18.276
168.496	4.920	46654.372	1170.050	9.329	3277.343	10.728
168.545	4.921	46511.560	1110.347	11.816	3378.241	10.628
168.594	4.922	47883.129	925.347	13.048	3331.314	15.569
168.643	4.923	49208.367	689.171	20.028	3485.729	12.415
168.692	4.924	49436.085	663.718	20.781	3659.280	19.785
168.741	4.925	48000.429	612.041	9.325	3674.805	7.394
168.790	4.926	48721.958	648.054	22.737	3580.397	9.363
168.839	4.927	48804.356	593.488	18.136	3493.993	6.088
168.888	4.928	48354.587	581.573	22.451	3454.822	6.820
168.937	4.929	50361.480	658.654	29.244	3464.481	14.929
168.986	4.930	53308.859	676.419	40.834	3545.602	9.758
169.034	4.931	52813.569	652.992	43.134	3547.646	16.317
169.083	4.932	54326.112	625.966	55.708	3757.169	15.972
169.132	4.933	52383.078	677.713	67.802	3994.964	10.804
169.181	4.934	51032.089	724.620	62.043	3642.253	5.297
169.230	4.935	51333.404	670.188	53.570	3700.699	10.990
169.279	4.936	50782.353	755.487	101.776	3748.823	19.525
169.328	4.937	49845.780	743.715	54.685	3661.540	8.667
169.377	4.938	50206.884	707.612	30.149	3594.370	6.952
169.426	4.939	48607.024	761.886	35.461	3288.408	5.167
169.475	4.940	49412.448	917.402	39.246	3271.834	7.157
169.524	4.941	48676.182	734.141	40.989	3350.585	8.091
169.573	4.942	49364.675	672.711	38.911	3551.682	5.065
169.622	4.943	50173.115	742.497	31.008	3657.783	5.059
169.671	4.944	51677.357	680.176	29.427	3799.604	3.284
169.720	4.945	51280.971	685.370	27.346	4039.984	5.883
169.769	4.946	50698.080	670.940	30.271	3772.359	12.820
169.818	4.947	48024.471	737.230	32.453	3743.796	9.690
169.867	4.948	53006.433	714.306	37.429	3837.851	16.262
169.916	4.949	53528.451	596.904	35.104	3754.299	8.341
169.965	4.950	52855.779	479.246	44.297	3748.301	8.874
170.014	4.951	54219.847	555.003	49.933	3953.879	7.196
170.063	4.952	51699.406	554.980	54.033	3758.935	10.054
170.112	4.953	54068.529	520.124	53.228	4009.069	9.762
170.161	4.954	51249.491	424.194	35.711	3858.044	4.513
170.209	4.955	51704.711	620.813	58.011	3928.849	12.288
170.258	4.956	51145.935	582.871	43.368	3854.600	6.333
170.307	4.957	49337.712	795.524	25.593	3770.794	8.991
170.356	4.958	49110.239	749.990	29.387	3754.491	14.903
170.405	4.959	49076.766	748.858	21.410	3690.154	8.873
170.454	4.960	49578.333	798.703	26.056	3726.525	9.646
170.503	4.961	47894.762	770.575	32.553	3793.619	12.569
170.552	4.962	48866.813	671.289	48.189	3725.993	14.952
170.601	4.963	48536.194	642.450	25.112	3869.857	12.592
170.650	4.964	53268.301	760.633	42.875	4047.682	14.117
170.699	4.965	58484.620	773.979	104.795	4030.176	11.751
170.748	4.966	62368.184	841.397	172.901	4458.450	14.633
170.797	4.967	64501.167	827.622	153.315	4747.903	7.146
170.846	4.968	63059.297	699.880	166.406	4351.746	11.954
170.895	4.969	61922.887	742.809	157.017	4181.516	15.632
170.944	4.970	57529.519	538.283	112.037	4116.069	9.660
170.993	4.971	55774.827	488.229	97.957	4180.313	14.034
171.042	4.972	58412.516	632.620	117.213	4624.428	15.390
171.091	4.973	53252.402	551.137	79.049	3987.127	13.056
171.140	4.974	49317.107	712.956	44.561	3653.602	8.961
171.189	4.975	46950.548	661.997	46.132	3571.017	10.369
171.238	4.976	47274.830	781.718	66.617	3566.764	19.303
171.287	4.977	47033.234	784.429	64.957	3554.174	13.826
171.336	4.978	47007.457	891.008	52.433	3638.620	25.302
171.384	4.979	43344.648	850.208	69.231	3519.677	15.069
171.433	4.980	44601.675	823.378	41.823	3348.306	11.489
171.482	4.981	44485.325	698.993	30.416	3525.754	11.324
171.531	4.982	45532.435	795.874	54.474	3546.846	9.633
171.580	4.983	41123.326	719.170	34.102	3057.460	9.972
171.629	4.984	41182.084	959.076	55.116	2917.355	13.426
171.678	4.985	39926.386	900.971	29.602	2864.572	10.725
171.727	4.986	42326.602	947.802	40.025	3104.967	19.012
171.776	4.987	41076.898	934.980	39.693	3007.263	19.662
171.825	4.988	42219.273	891.470	34.961	3082.405	10.990
171.874	4.989	43385.003	863.595	38.954	3183.416	16.789
171.923	4.990	42456.500	1033.775	47.421	3062.519	11.124
171.972	4.991	39929.466	722.267	26.070	3078.045	9.147
172.021	4.992	41620.996	843.619	31.371	3174.023	13.177
172.070	4.993	45280.221	1100.795	41.898	3310.595	16.951
172.119	4.994	45402.115	951.684	50.687	3483.183	13.315
172.168	4.995	45687.328	800.118	36.601	3629.298	20.193
172.217	4.996	45370.625	771.753	42.860	3585.072	11.825
172.266	4.997	45375.352	769.860	43.101	3514.992	18.885
172.315	4.998	45575.217	768.120	39.426	3498.886	9.510
172.364	4.999	46133.896	755.708	26.290	3640.676	12.363
172.413	5.000	47573.024	825.158	35.706	3819.884	12.321
172.462	5.001	49527.295	723.369	26.512	3950.810	8.593
172.511	5.002	48687.443	813.608	36.390	3787.542	12.125
172.559	5.003	46787.879	715.186	31.362	3863.425	9.381
172.608	5.004	48084.064	823.603	37.850	3922.179	8.421
172.657	5.005	47285.820	799.334	38.652	3735.637	15.681
172.706	5.006	48236.336	786.056	41.560	3843.270	24.468
172.755	5.007	46418.536	762.004	41.921	3662.112	10.471
172.804	5.008	47059.141	700.626	44.341	3738.939	10.009
172.853	5.009	44599.908	658.638	26.966	3708.363	7.372
172.902	5.010	45760.049	790.283	64.991	3696.836	18.906
172.951	5.011	46939.632	647.645	36.330	3842.469	6.728
173.000	5.012	44482.561	523.657	40.242	3664.628	10.092
173.049	5.013	46527.097	534.407	38.834	3785.530	11.897
173.098	5.014	47490.710	463.385	63.374	3766.014	13.624
173.147	5.015	47613.616	527.059	56.477	3855.243	9.712
173.196	5.016	49308.762	567.051	43.219	4205.268	11.899
173.245	5.017	48038.631	442.000	33.998	3983.981	15.148
173.294	5.018	48413.349	475.941	43.917	4064.835	8.439
173.343	5.019	48123.683	458.052	46.424	3920.691	6.763
173.392	5.020	46792.789	497.476	37.319	3975.683	15.512
173.441	5.021	46671.010	525.119	29.877	3906.247	14.629
173.490	5.022	49038.068	514.989	40.641	4280.344	10.302
173.539	5.023	49276.960	435.274	44.380	4359.718	7.622
173.588	5.024	49004.088	435.928	30.576	4385.289	7.703
173.637	5.025	49966.423	574.667	52.286	4061.277	12.327
173.686	5.026	49768.400	515.062	36.180	4188.583	10.209
173.734	5.027	50718.394	471.807	47.111	4171.456	16.457
173.783	5.028	51020.697	464.904	29.156	4366.906	14.726
173.832	5.029	54175.323	504.278	58.774	4515.884	17.516
173.881	5.030	53983.837	390.553	74.664	4541.369	21.532
173.930	5.031	54120.378	400.967	71.870	4525.451	12.553
173.979	5.032	52578.067	392.924	72.847	4407.981	15.972
174.028	5.033	53260.621	374.546	72.659	4472.620	6.682
174.077	5.034	56017.473	460.676	72.668	4369.194	9.111
174.126	5.035	54586.176	338.397	74.084	4350.807	7.590
174.175	5.036	51991.986	404.137	71.764	4302.333	15.147
174.224	5.037	51877.287	401.621	70.022	4404.074	13.344
174.273	5.038	52487.208	441.563	73.287	4294.316	9.531
174.322	5.039	51719.836	342.994	56.689	4190.602	7.420
174.371	5.040	48824.181	379.872	48.598	4124.289	12.442
174.420	5.041	52728.249	366.438	52.842	4297.589	11.522
174.469	5.042	57302.379	367.067	68.047	4745.187	12.955
174.518	5.043	54087.813	387.649	54.606	4619.604	7.886
174.567	5.044	51408.363	301.419	44.863	4359.554	5.463
174.616	5.045	51249.785	352.879	41.243	4262.387	5.883
174.665	5.046	53103.998	388.831	55.894	4506.209	11.719
174.714	5.047	53602.548	373.957	44.843	4359.958	10.757
174.763	5.048	54551.958	348.591	49.456	4455.997	9.196
174.812	5.049	56108.514	369.343	70.159	4490.476	7.014
174.861	5.050	54531.656	366.881	89.805	4535.428	9.212
174.909	5.051	54931.860	473.381	66.297	4864.430	7.429
174.958	5.052	51484.765	351.474	69.503	4475.479	13.244
175.007	5.053	52702.497	452.660	53.981	4419.391	15.413
175.056	5.054	54354.781	451.443	67.871	4408.925	19.192
175.105	5.055	52082.460	401.769	43.179	4413.518	7.779
175.154	5.056	53042.814	343.393	47.333	4521.932	11.507
175.203	5.057	54071.984	343.975	66.686	4100.348	10.285
175.252	5.058	56358.789	344.688	72.826	4282.762	8.639
175.301	5.059	57355.607	361.198	53.877	4514.877	16.418
175.350	5.060	56960.922	320.794	55.492	4826.443	8.818
175.399	5.061	60635.373	350.626	80.478	5079.874	11.903
175.448	5.062	60104.311	360.359	77.595	4777.179	15.061
175.497	5.063	58091.985	405.357	77.922	4906.902	23.294
175.546	5.064	55092.217	377.318	56.179	4683.601	10.236
175.595	5.065	56694.019	385.250	58.177	4879.218	13.864
175.644	5.066	56297.361	404.422	53.217	4899.317	11.933
175.693	5.067	58008.213	424.465	62.536	4866.441	15.545
175.742	5.068	58658.679	437.566	55.215	5204.227	15.323
175.791	5.069	58671.581	443.858	48.294	4736.511	10.571
175.840	5.070	60747.073	467.731	61.979	5212.328	25.360
175.889	5.071	59324.695	362.964	67.900	5021.296	9.724
175.938	5.072	57873.825	421.981	59.468	4850.518	19.038
175.987	5.073	57464.590	338.377	114.889	4816.977	15.462
176.036	5.074	57256.450	451.970	67.236	5033.379	8.030
176.084	5.075	58394.934	372.595	45.174	4936.707	8.409
176.133	5.076	60145.048	499.092	79.743	5373.695	17.311
176.182	5.077	60408.064	414.703	44.412	5428.571	11.306
176.231	5.078	63707.263	527.987	68.000	5302.914	20.467
176.280	5.079	63268.743	478.179	76.262	5509.014	10.376
176.329	5.080	62799.875	439.586	54.603	5562.784	11.132
176.378	5.081	61516.070	457.877	61.914	5380.847	9.766
176.427	5.082	58909.114	360.804	64.212	4904.002	9.167
176.476	5.083	60614.463	505.759	69.137	4850.616	12.348
176.525	5.084	60733.262	557.823	89.947	4957.247	15.240
176.574	5.085	66378.835	370.027	104.526	4997.350	6.595
176.623	5.086	59065.443	464.880	80.681	4828.615	12.961
176.672	5.087	60025.317	376.649	88.716	4992.324	11.391
176.721	5.088	60326.906	391.787	64.123	5095.509	6.993
176.770	5.089	59370.926	397.756	52.849	4776.535	11.432
176.819	5.090	59435.835	329.414	53.654	4750.226	4.456
176.868	5.091	59124.783	427.870	52.577	4410.521	7.035
176.917	5.092	57108.238	332.367	45.491	4348.951	10.611
176.966	5.093	53709.697	311.821	37.385	4225.404	4.237
177.015	5.094	56342.914	290.041	38.812	4400.852	3.365
177.064	5.095	58265.827	341.071	34.415	4724.543	11.989
177.113	5.096	53426.352	425.369	21.882	4660.247	11.747
177.162	5.097	54116.263	409.364	21.072	4641.208	13.878
177.211	5.098	54744.018	408.465	19.036	4665.560	7.660
177.259	5.099	53191.375	378.631	14.919	4470.511	6.470
177.308	5.100	53461.825	416.223	16.231	4555.363	8.248
177.357	5.101	56917.093	612.429	18.910	4655.200	8.464
177.406	5.102	53694.154	717.572	18.550	4267.650	17.466
177.455	5.103	50642.309	931.904	18.309	4039.672	12.955
177.504	5.104	46818.353	904.584	21.636	3433.226	8.986
177.553	5.105	44473.513	798.983	20.846	3294.122	6.782
177.602	5.106	46366.144	986.453	30.304	3523.012	10.653
177.651	5.107	47347.851	926.192	21.420	3762.554	12.930
177.700	5.108	45267.960	801.420	17.872	3397.182	13.959
177.749	5.109	44716.942	724.324	18.834	3118.881	6.192
177.798	5.110	44729.745	701.027	18.117	3476.242	6.234
177.847	5.111	48043.551	770.707	21.661	3439.252	6.833
177.896	5.112	45007.031	536.390	17.048	3361.198	10.241
177.945	5.113	46177.007	590.751	24.820	3606.049	13.630
177.994	5.114	44621.025	539.267	12.338	3464.077	15.271
178.043	5.115	45749.635	624.472	14.282	3479.947	7.179
178.092	5.116	45923.897	584.174	15.564	3583.764	16.153
178.141	5.117	44529.928	539.750	16.248	3762.928	10.177
178.190	5.118	46726.285	470.861	17.261	3555.690	21.413
178.239	5.119	47170.443	481.016	11.543	3721.953	12.090
178.288	5.120	44204.625	352.998	15.369	3395.299	18.477
178.337	5.121	45702.694	216.967	15.305	3687.184	16.617
178.386	5.122	47616.871	240.722	19.607	3380.653	9.680
178.434	5.123	47364.733	280.814	20.174	3172.432	8.461
178.480	5.124	42910.975	370.976	10.431	3359.553	7.230
178.526	5.125	44390.857	480.487	18.401	3350.186	8.002
178.572	5.126	43486.277	427.660	11.440	3393.700	4.900
178.618	5.127	45762.028	542.120	13.717	3688.927	6.544
178.663	5.128	42369.650	460.341	10.597	3640.500	5.776
178.709	5.129	41437.155	557.721	12.472	3421.174	2.598
178.755	5.130	40489.659	534.057	10.768	3469.312	4.561
178.801	5.131	42181.880	554.650	14.845	3406.951	4.699
178.847	5.132	40834.324	633.827	11.457	3306.281	3.241
178.892	5.133	40550.640	614.053	16.559	3557.531	4.287
178.938	5.134	39711.352	534.063	15.286	3480.552	7.035
178.984	5.135	40512.918	573.484	17.334	3596.882	4.105
179.030	5.136	40803.338	595.737	15.740	3519.790	8.467
179.075	5.137	38951.886	519.497	14.750	3337.260	5.340
179.121	5.138	39567.148	610.126	11.699	3452.567	6.672
179.167	5.139	39515.199	638.974	19.287	3332.613	9.434
179.213	5.140	40942.195	606.220	22.455	3192.030	4.932
179.259	5.141	40421.143	634.225	13.787	3594.065	13.603
179.304	5.142	41093.768	632.691	5.302	3556.657	3.416
179.350	5.143	40769.506	584.777	2.909	3578.595	3.727
179.396	5.144	41040.382	675.365	2.628	3447.404	6.743
179.442	5.145	39062.525	669.303	8.891	3438.634	10.766
179.487	5.146	41111.952	705.354	6.560	3477.896	10.838
179.533	5.147	40558.839	712.198	6.201	3333.275	4.855
179.579	5.148	39289.911	607.502	7.421	3339.582	6.977
179.625	5.149	40409.929	650.635	6.814	3332.120	8.128
179.671	5.150	41644.446	755.267	9.772	3474.489	9.313
179.716	5.151	40112.879	614.517	7.170	3437.796	5.284
179.762	5.152	39646.645	607.905	6.217	3383.361	7.429
179.808	5.153	40374.391	671.257	6.493	3479.187	8.634
179.854	5.154	41059.634	587.420	7.975	3681.909	5.573
179.900	5.155	42499.386	582.469	7.059	3602.372	5.337
179.945	5.156	44345.790	626.287	6.658	3712.543	5.149
179.991	5.157	41691.367	526.867	7.421	3481.070	8.721
180.037	5.158	41021.734	540.500	5.427	3515.819	5.635
180.083	5.159	41190.413	533.616	6.728	3578.761	3.076
180.128	5.160	40885.689	569.929	7.832	3446.293	10.809
180.174	5.161	41913.906	553.875	5.822	3481.939	5.680
180.220	5.162	43955.916	511.909	7.706	3779.179	7.455
180.266	5.163	43169.951	425.581	5.452	3619.063	6.123
180.312	5.164	42970.195	492.213	5.661	3695.908	4.143
180.357	5.165	42727.909	447.269	6.685	3740.437	3.824
180.403	5.166	45494.091	462.146	6.618	3827.757	7.763
180.449	5.167	44688.154	476.198	6.080	3801.305	6.172
180.495	5.168	44224.883	426.229	4.535	3899.770	9.248
180.540	5.169	44528.573	444.856	7.453	3924.937	7.429
180.586	5.170	44013.409	436.506	4.622	3993.957	4.371
180.632	5.171	41975.906	472.555	4.965	3705.210	3.980
180.678	5.172	42635.753	469.747	4.433	3701.272	5.986
180.724	5.173	43312.686	477.019	5.379	3695.987	8.029
180.769	5.174	44041.633	426.804	4.632	3833.280	6.327
180.815	5.175	44338.905	457.220	3.604	3879.858	5.090
180.861	5.176	43102.227	386.664	4.232	3695.312	6.471
180.907	5.177	44440.919	475.336	8.315	3802.097	5.052
180.953	5.178	44571.818	444.873	5.036	3685.447	5.685
180.998	5.179	44986.459	518.210	6.311	3848.564	7.611
181.044	5.180	43221.145	419.995	7.359	3666.414	4.153
181.090	5.181	47043.563	447.478	7.346	3910.958	5.962
181.136	5.182	46884.725	473.467	7.763	4089.001	7.684
181.181	5.183	45515.350	426.507	5.066	4099.554	3.599
181.227	5.184	44093.603	429.360	3.207	3930.771	5.348
181.273	5.185	45786.932	389.208	6.404	4322.173	5.827
181.319	5.186	46262.798	330.562	4.047	4243.215	4.743
181.365	5.187	46520.854	384.162	5.479	4181.632	4.477
181.410	5.188	44507.494	408.094	2.761	4110.197	2.721
181.456	5.189	45009.612	408.063	3.307	3967.141	5.159
181.502	5.190	44370.132	384.425	5.745	3862.516	5.140
181.548	5.191	45729.042	396.752	8.372	4064.332	4.153
181.593	5.192	44803.950	367.035	3.672	4078.429	4.656
181.639	5.193	47021.971	381.649	3.445	4273.284	4.796
181.685	5.194	45957.943	354.044	2.979	4333.655	4.649
181.731	5.195	47843.410	429.729	4.221	4482.635	7.209
181.777	5.196	48020.313	399.280	5.024	4416.606	5.416
181.822	5.197	46483.466	278.919	3.066	4453.214	3.432
181.868	5.198	47438.305	333.513	6.700	4579.014	5.071
181.914	5.199	47071.587	366.689	4.859	4207.775	4.868
181.960	5.200	45191.242	323.664	4.169	4202.497	3.601
182.234	5.206	46607.524	308.143	3.906	4417.445	5.215
182.280	5.207	46443.373	278.330	3.572	4235.851	4.307
182.326	5.208	46396.144	285.200	3.155	4186.511	6.558
182.372	5.209	47025.561	299.408	3.284	4278.725	4.139
182.418	5.210	48686.059	312.178	1.674	4224.957	3.748
182.463	5.211	46817.576	401.271	2.773	4581.023	4.082
182.509	5.212	48377.261	376.901	2.988	4762.750	5.829
182.555	5.213	46165.631	314.757	2.627	4629.629	3.754
182.601	5.214	45425.778	343.305	1.781	4439.369	4.081
182.646	5.215	46069.707	321.967	2.060	4748.040	3.237
182.692	5.216	48022.122	363.114	1.336	4682.424	4.374
182.738	5.217	45428.172	312.955	1.077	4428.508	3.102
182.784	5.218	46900.909	418.151	2.827	4303.340	5.438
182.830	5.219	46413.666	344.766	2.582	4445.596	4.902
182.875	5.220	45748.246	300.514	2.331	4528.904	4.444
182.921	5.221	47622.650	336.953	2.170	4560.627	5.788
182.967	5.222	49642.176	343.859	2.339	4728.261	5.290
183.013	5.223	46744.975	296.709	3.169	5042.103	3.322
183.059	5.224	47227.517	342.113	2.608	4626.294	3.691
183.104	5.225	48076.758	341.428	2.595	4620.571	4.041
183.150	5.226	47043.156	390.075	5.724	4475.659	7.014
183.196	5.227	46133.986	288.114	4.971	4381.089	6.168
183.242	5.228	46840.519	353.242	4.692	4584.532	6.342
183.287	5.229	46791.668	350.095	2.739	4931.177	6.972
183.333	5.230	47967.742	367.060	6.074	4646.764	5.858
183.379	5.231	47308.976	357.058	4.022	4613.314	6.372
183.425	5.232	45737.695	310.234	2.911	4587.912	4.139
183.471	5.233	46099.548	318.953	2.518	4330.581	3.483
183.516	5.234	49321.687	322.925	3.848	4384.575	5.271
183.562	5.235	49803.986	316.194	3.658	4428.519	2.769
183.608	5.236	49604.330	303.659	5.692	4582.990	4.987
183.654	5.237	45895.725	343.182	4.048	4371.999	4.710
183.699	5.238	47280.071	303.505	4.505	4277.168	8.865
183.745	5.239	49312.273	388.630	2.568	4315.048	6.587
183.791	5.240	48008.749	300.293	2.663	4510.442	4.466
183.837	5.241	49877.477	408.348	4.874	4653.781	4.705
183.883	5.242	49346.856	348.419	4.713	4627.119	7.187
183.928	5.243	49377.023	328.293	5.717	4644.446	6.521
183.974	5.244	47795.219	289.099	3.543	4450.070	2.780
184.020	5.245	49816.629	310.712	3.665	4620.009	5.680
184.066	5.246	50166.369	313.762	2.719	4573.469	5.741
184.112	5.247	50721.704	356.177	4.492	4602.498	10.725
184.157	5.248	50581.131	335.440	4.545	4739.118	3.769
184.203	5.249	49130.889	329.947	3.830	4571.403	8.762
184.249	5.250	51617.442	337.736	5.982	4955.748	7.458
184.295	5.251	49762.180	306.276	5.944	4870.687	6.481
184.340	5.252	48574.280	359.110	4.390	4731.017	6.692
184.386	5.253	50372.217	321.355	5.658	4815.958	3.797
184.432	5.254	49912.731	377.409	4.768	4600.797	4.221
184.478	5.255	51076.795	357.033	5.478	4818.655	6.576
184.524	5.256	49478.876	389.729	6.331	4603.503	5.700
184.569	5.257	49412.796	347.100	4.226	4631.838	4.704
184.615	5.258	51851.134	303.932	3.162	4935.399	5.877
184.661	5.259	51887.798	333.415	3.878	4868.547	4.302
184.707	5.260	51564.784	371.233	3.129	4931.234	3.501
184.752	5.261	50740.694	351.798	4.001	4653.573	5.096
184.798	5.262	50981.320	363.777	5.199	4730.682	8.767
184.844	5.263	50895.237	280.031	3.364	4629.349	1.716
184.890	5.264	51279.152	261.203	6.375	4514.625	4.885
184.936	5.265	52208.290	298.977	8.158	4235.381	1.794
184.981	5.266	52265.715	297.664	9.206	4239.871	3.159
185.027	5.267	50474.312	306.447	5.050	4527.709	7.743
185.073	5.268	51961.620	341.060	3.262	4783.297	6.023
185.119	5.269	53278.905	407.720	4.731	4633.341	9.245
185.165	5.270	52797.477	280.953	2.980	4845.884	5.696
185.210	5.271	54559.490	338.869	2.410	4943.610	5.257
185.256	5.272	56199.571	384.060	3.785	5252.329	5.158
185.302	5.273	55592.895	349.447	3.530	5281.610	3.859
185.348	5.274	56567.384	280.705	4.400	5445.631	5.441
185.393	5.275	57969.906	371.582	3.439	5146.335	5.072
185.439	5.276	56409.857	308.768	4.075	5370.100	5.993
185.485	5.277	59893.869	393.925	3.477	5403.487	7.096
185.531	5.278	59281.106	315.024	5.158	5937.946	3.904
185.577	5.279	61355.637	312.053	3.460	5998.841	5.135
185.622	5.280	60475.193	347.547	4.732	5803.869	8.861
185.668	5.281	59839.626	295.904	2.619	5938.033	4.005
185.714	5.282	57877.819	299.529	5.579	5830.264	8.069
185.760	5.283	58135.789	343.452	6.521	5631.622	5.960
185.805	5.284	57698.108	339.644	5.108	5810.235	5.179
185.851	5.285	59481.995	297.301	4.051	5979.331	5.356
185.897	5.286	60374.302	295.094	3.578	6128.359	6.113
185.943	5.287	59693.734	292.965	3.910	5567.307	6.024
185.989	5.288	62918.190	318.466	4.159	5754.338	4.240
186.034	5.289	60307.606	309.903	4.034	5899.416	4.473
186.080	5.290	62163.144	324.198	3.725	5722.950	3.265
186.126	5.291	61758.028	350.028	4.594	5646.089	2.504
186.172	5.292	61355.657	245.275	3.473	6115.646	2.753
186.218	5.293	62909.131	243.240	2.649	6176.404	7.043
186.263	5.294	60933.629	345.358	4.170	6083.047	3.619
186.309	5.295	61232.588	247.556	2.868	6366.134	6.522
186.355	5.296	60280.539	249.201	4.310	5982.903	6.230
186.401	5.297	61122.282	202.127	2.581	6128.391	4.098
186.446	5.298	62308.266	311.700	3.062	6176.307	5.932
186.492	5.299	63969.321	315.623	3.121	6304.507	6.355
186.538	5.300	64846.513	226.929	3.662	6575.138	4.356
186.584	5.301	65967.011	237.110	2.919	6778.122	4.547
186.630	5.302	64540.976	189.406	3.851	7044.281	3.937
186.675	5.303	63308.290	317.062	2.874	6450.985	4.366
186.721	5.304	63919.457	263.948	3.107	6640.459	5.991
186.767	5.305	64508.751	231.526	3.491	6604.556	3.438
186.813	5.306	64483.871	262.335	4.289	6983.556	3.701
186.858	5.307	64833.271	238.429	3.185	6942.161	3.448
186.904	5.308	67094.963	314.272	4.115	6877.627	3.948
186.950	5.309	66370.478	288.751	3.796	6840.663	3.647
186.996	5.310	65789.994	243.761	3.258	6893.130	3.832
187.042	5.311	65714.072	321.652	2.319	6657.481	5.621
187.087	5.312	64674.045	243.894	3.231	6503.700	7.522
187.133	5.313	64810.897	258.117	3.095	6396.987	4.262
187.179	5.314	62945.311	274.901	3.348	6243.963	4.579
187.225	5.315	64129.737	309.989	2.982	6378.989	3.279
187.270	5.316	64760.864	199.364	2.341	6842.811	3.023
187.316	5.317	65032.048	291.795	3.732	6544.288	4.711
187.362	5.318	63589.161	195.035	3.293	6493.965	2.886
187.408	5.319	65173.539	210.548	1.801	6697.897	3.508
187.454	5.320	66299.218	289.454	3.094	6700.572	4.923
187.499	5.321	65690.205	274.291	4.114	6919.271	4.933
