/* DATA DESCRIPTION:
Citation:	Hennekam, Rick; Van der Bolt, Bregje; Van Nes, Egbert H; de Lange, Gert J; Scheffer, Marten; Reichart, Gert-Jan (2020): Calibrated XRF-scanning data (mm resolution) for elements Al, Ba, Mo, Ti, and U in Mediterranean core MS21PC. PANGAEA, https://doi.org/10.1594/PANGAEA.923192, 
	In: Hennekam, R et al. (2020): Calibrated XRF-scanning data (mm resolution) and calibration data (ICP-OES and ICP-MS) for elements Al, Ba, Mo, Ti, and U in Mediterranean cores MS21, MS66, and 64PE406E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923197
Keyword(s):	geochemistry; Mediterranean Sea; sapropels; trace elements; XRF-scanning
Project(s):	Geochemical scanning of climate change analogues to assess future hypoxia in restricted basins (SCANALOGUE) (URI: https://www.nioz.nl/en/research/projects/4267-0)
Coverage:	LATITUDE: 32.344970 * LONGITUDE: 31.650080
	DATE/TIME START: 2004-06-29T07:59:57 * DATE/TIME END: 2004-06-29T07:59:57
	MINIMUM DEPTH, sediment/rock: 0.011 m * MAXIMUM DEPTH, sediment/rock: 7.516 m
Event(s):	MS21PC (MIMES_43) * LATITUDE: 32.344970 * LONGITUDE: 31.650080 * DATE/TIME: 2004-06-29T07:59:57 * ELEVATION: -1022.0 m * LOCATION: Osiris & Amon Mud Volcano * CAMPAIGN: MIMES * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Piston corer (PC) * COMMENT: MS21PC Bottom
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	Aluminium [mg/kg] (Al) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Barium [mg/kg] (Ba) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Molybdenum [mg/kg] (Mo) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Titanium [mg/kg] (Ti) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Uranium [mg/kg] (U) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	37300 data points
*/
Age [ka BP]	Depth [m]	Al [mg/kg]	Ba [mg/kg]	Mo [mg/kg]	Ti [mg/kg]	U [mg/kg]
42.217	3.636	80042.773	263.493	1.515	7979.741	2.268
42.235	3.637	80615.028	292.899	1.147	8052.482	2.196
42.253	3.638	78815.901	249.315	1.216	8090.308	1.319
42.271	3.639	80767.502	252.739	1.518	7601.874	1.171
42.289	3.640	81297.295	302.838	2.429	7824.907	4.061
42.307	3.641	82595.303	247.123	1.520	7973.433	2.052
42.325	3.642	80904.638	269.724	1.090	8071.973	2.311
42.342	3.643	81983.499	277.756	2.546	7734.279	2.691
42.360	3.644	81587.105	281.731	3.781	7728.525	2.037
42.378	3.645	79110.015	280.640	2.730	7692.339	1.775
42.396	3.646	81879.611	294.876	1.646	7994.079	2.112
42.414	3.647	80478.992	283.702	1.768	7827.493	2.964
42.432	3.648	81445.813	260.945	2.255	7626.714	2.056
42.450	3.649	81987.034	325.542	2.094	8020.997	4.372
42.468	3.650	80882.850	257.640	1.725	7953.429	2.685
42.486	3.651	81037.622	300.203	3.307	8091.955	1.818
42.504	3.652	80926.771	275.611	1.551	8419.223	2.835
42.523	3.653	79155.228	278.374	1.629	7975.296	2.200
42.542	3.654	82642.427	356.024	1.673	7782.477	1.715
42.561	3.655	82301.009	415.973	1.797	7946.931	2.608
42.579	3.656	81799.651	242.602	2.153	8154.566	1.744
42.598	3.657	81502.294	298.045	1.797	7986.016	2.750
42.617	3.658	82933.387	240.953	1.892	8027.982	3.187
42.636	3.659	81295.133	276.875	3.299	7746.268	3.059
42.655	3.660	80900.121	270.472	1.190	7931.618	2.248
42.674	3.661	81164.047	257.249	1.343	8506.074	3.695
42.693	3.662	82523.279	281.418	2.229	8169.162	3.070
42.712	3.663	80705.860	305.054	1.282	7935.496	3.405
42.731	3.664	81197.598	310.535	2.552	7940.660	2.525
42.750	3.665	81761.088	314.269	1.893	7999.041	2.380
42.769	3.666	81180.522	304.925	3.352	7984.479	3.036
42.788	3.667	84043.698	361.865	2.386	7844.750	1.418
42.807	3.668	82825.728	307.924	2.310	7738.773	1.965
42.825	3.669	83856.824	313.580	1.712	7814.308	2.758
42.844	3.670	80977.936	277.006	1.189	7745.431	2.250
42.863	3.671	81703.803	303.031	2.924	7871.938	2.606
42.882	3.672	81118.238	287.448	1.356	7665.677	3.849
42.901	3.673	81640.369	286.910	2.134	8041.941	2.648
42.920	3.674	82569.504	288.979	2.173	7974.137	2.204
42.939	3.675	80452.779	309.984	1.697	7830.398	3.108
42.958	3.676	81653.793	264.174	1.436	7662.645	3.157
42.977	3.677	80611.363	262.312	2.310	7832.008	3.475
42.995	3.678	81184.999	265.912	1.456	7667.073	1.663
43.014	3.679	80590.698	282.395	1.933	7549.143	2.664
43.033	3.680	80676.389	195.008	1.848	7776.979	3.030
43.051	3.681	81696.050	172.980	1.503	7804.838	1.411
43.070	3.682	79874.154	290.506	1.617	7479.962	2.427
43.089	3.683	80320.404	312.407	1.574	7333.517	2.871
43.108	3.684	81378.487	314.536	1.852	7540.579	2.168
43.127	3.685	80777.003	236.760	1.833	7618.847	2.984
43.146	3.686	81062.178	257.627	1.755	7627.347	2.222
43.165	3.687	81942.867	281.461	1.851	7649.288	2.636
43.184	3.688	80208.174	208.744	2.668	7620.313	1.701
43.203	3.689	80855.636	286.310	1.631	7624.870	1.777
43.222	3.690	80477.613	267.966	2.237	7494.025	2.262
43.241	3.691	79845.216	245.776	2.557	7670.472	1.623
43.260	3.692	79765.138	277.554	2.641	7467.618	4.527
43.279	3.693	80564.287	273.202	3.582	7628.120	3.479
43.298	3.694	79947.806	220.147	3.029	7788.591	2.665
43.317	3.695	78543.157	256.383	1.632	7431.199	1.770
43.336	3.696	78325.926	271.746	0.917	7306.404	1.313
43.355	3.697	78582.340	254.205	1.508	7525.769	2.365
43.374	3.698	77918.300	219.606	2.271	7791.110	1.988
43.394	3.699	77262.416	246.532	1.565	7429.382	1.869
43.413	3.700	77329.734	253.122	1.962	7293.081	3.397
43.432	3.701	78169.090	240.028	1.061	7343.076	2.649
43.451	3.702	77542.873	242.591	1.995	7552.578	2.693
43.471	3.703	79276.015	338.690	2.211	7389.536	3.448
43.490	3.704	77724.211	301.680	1.955	7645.106	3.435
43.510	3.705	78387.574	316.088	3.267	7827.461	3.202
43.529	3.706	77549.905	281.705	2.048	7578.040	3.013
43.549	3.707	78292.447	237.679	3.579	8046.732	2.583
43.569	3.708	78850.902	301.767	4.925	7874.132	4.692
43.588	3.709	77344.716	288.297	2.256	7846.498	3.500
43.608	3.710	77516.773	368.280	2.856	7800.209	2.230
43.628	3.711	78706.472	280.595	2.037	7740.775	3.761
43.648	3.712	78971.294	324.762	3.947	7773.573	3.051
43.668	3.713	77354.087	240.966	3.016	7830.677	1.878
43.688	3.714	77288.782	283.257	1.828	7595.101	3.355
43.708	3.715	78183.849	234.207	1.709	7554.668	4.030
43.728	3.716	78537.663	254.461	1.565	7453.325	3.005
43.748	3.717	78876.277	260.826	1.506	7711.898	4.463
43.767	3.718	77795.194	327.302	1.477	7333.804	3.386
43.787	3.719	76022.393	212.394	1.334	7371.937	2.241
43.807	3.720	78899.216	263.991	1.920	7544.386	1.995
43.827	3.721	79842.796	323.977	1.897	7846.873	5.034
43.846	3.722	78587.192	278.153	3.642	7674.437	2.915
43.866	3.723	77656.278	285.767	1.858	7605.725	2.298
43.886	3.724	77709.549	234.450	2.412	7491.103	1.744
43.906	3.725	77925.962	242.696	2.146	7425.597	4.395
43.926	3.726	77118.120	241.223	2.438	7549.578	1.101
43.945	3.727	77566.474	251.041	2.119	7635.835	2.100
43.965	3.728	77693.821	306.133	2.131	7435.421	1.783
43.986	3.729	76811.699	348.761	2.215	7114.694	3.546
44.006	3.730	76937.629	254.985	1.985	7720.135	2.498
44.026	3.731	76693.460	285.536	2.933	7583.812	3.111
44.046	3.732	76589.065	267.650	1.878	7499.665	3.007
44.066	3.733	77704.693	298.824	4.031	7762.764	2.710
44.086	3.734	75707.318	271.187	2.761	7768.469	2.135
44.106	3.735	77462.523	333.767	2.317	7526.386	3.760
44.126	3.736	76180.403	269.734	2.859	7395.983	2.661
44.146	3.737	77108.372	274.794	2.474	7535.522	2.295
44.166	3.738	77527.006	288.670	2.258	7641.852	2.520
44.186	3.739	77065.134	233.282	2.867	7598.675	2.582
44.206	3.740	77305.436	298.017	1.777	8107.744	2.308
44.226	3.741	77823.575	294.530	2.603	8188.437	3.355
44.246	3.742	77244.348	283.152	1.832	7786.898	3.254
44.266	3.743	78240.982	334.054	2.451	8000.794	3.716
44.287	3.744	77514.596	318.469	2.679	7679.273	2.517
44.307	3.745	76101.246	279.840	1.647	7911.695	1.640
44.327	3.746	78204.243	279.516	3.762	8098.535	3.860
44.347	3.747	76814.833	226.042	1.170	7801.244	2.306
44.366	3.748	77579.148	283.062	1.621	7782.152	2.202
44.385	3.749	78572.866	276.813	1.387	8023.193	2.144
44.404	3.750	79130.859	279.454	1.079	8008.803	1.729
44.423	3.751	79026.138	328.028	2.360	8239.445	4.200
44.442	3.752	76349.658	267.828	1.749	7885.522	1.553
44.460	3.753	77506.554	262.748	1.250	7665.826	2.475
44.478	3.754	79080.955	255.870	0.902	7819.571	1.278
44.495	3.755	78859.062	221.481	1.108	7778.779	1.626
44.513	3.756	78537.530	235.217	1.329	7757.493	2.231
44.531	3.757	78363.131	209.344	1.065	7846.178	1.928
44.549	3.758	79528.411	288.166	1.559	7900.254	3.411
44.567	3.759	78881.601	267.043	0.937	7503.113	2.154
44.585	3.760	79979.097	257.135	0.578	7595.802	1.332
44.602	3.761	79988.648	316.308	1.326	7715.105	1.655
44.620	3.762	79764.327	297.465	1.641	7542.609	2.032
44.638	3.763	79351.455	238.216	0.950	7864.374	1.569
44.656	3.764	81401.639	294.548	1.421	7876.852	2.558
44.675	3.765	81669.477	302.543	1.106	7657.141	2.193
44.693	3.766	83762.200	328.003	2.496	8174.096	1.879
44.711	3.767	85847.601	428.973	1.608	7899.949	3.407
44.729	3.768	86038.634	290.486	1.286	7950.075	2.536
44.747	3.769	84341.174	265.323	0.916	7770.731	1.882
44.765	3.770	85228.558	349.315	1.167	7733.438	2.260
44.783	3.771	87310.477	304.607	0.872	7514.902	1.881
44.801	3.772	86036.092	252.521	1.225	7395.922	1.519
44.819	3.773	86205.111	324.496	0.973	7657.862	1.877
44.837	3.774	84979.844	243.740	0.770	7879.840	1.765
44.855	3.775	85285.503	314.281	1.191	7471.725	2.282
44.873	3.776	85650.995	325.853	1.885	7386.404	2.215
44.891	3.777	83043.996	278.168	1.248	7371.185	2.649
44.909	3.778	83110.222	254.134	1.381	8066.063	3.076
44.926	3.779	81160.291	232.346	1.211	7889.857	1.918
44.944	3.780	83429.684	214.830	1.205	7968.895	1.759
44.962	3.781	80257.293	249.684	1.773	7872.490	2.280
44.980	3.782	83360.764	229.215	2.091	7873.083	2.687
44.998	3.783	82275.098	224.922	2.233	7741.057	2.852
45.016	3.784	82291.883	225.150	1.466	7921.282	2.357
45.034	3.785	82746.717	273.080	2.418	7962.136	1.905
45.053	3.786	81782.106	249.863	1.811	8030.178	1.210
45.071	3.787	83297.409	312.828	2.685	7861.628	3.229
45.089	3.788	85127.742	239.361	2.401	8268.661	2.386
45.107	3.789	83276.492	220.915	2.121	8101.647	2.444
45.125	3.790	83984.962	313.064	1.491	7897.422	2.437
45.142	3.791	81962.918	250.878	1.906	7869.279	2.893
45.160	3.792	82187.859	254.638	2.092	7779.324	2.135
45.178	3.793	82443.813	240.254	2.682	8117.660	1.768
45.197	3.794	81901.575	265.054	3.540	8054.306	2.438
45.215	3.795	83324.235	313.866	2.273	7744.333	2.400
45.234	3.796	81818.239	276.800	1.377	7879.589	2.365
45.252	3.797	82856.215	314.548	1.572	8100.135	2.803
45.270	3.798	80539.361	221.248	1.868	8076.275	1.661
45.288	3.799	82603.175	259.509	1.127	8183.340	2.131
45.306	3.800	82217.280	281.876	2.725	7994.383	3.201
45.324	3.801	82245.618	272.959	1.302	7861.282	3.251
45.341	3.802	82566.114	238.611	1.561	7980.775	2.339
45.359	3.803	82223.231	281.786	1.277	7960.467	2.528
45.376	3.804	82565.655	280.255	2.000	8094.545	1.527
45.394	3.805	83449.143	318.825	1.633	8245.207	2.390
45.411	3.806	82047.752	249.206	3.632	8533.680	2.824
45.429	3.807	81037.936	245.864	2.039	7974.974	2.482
45.446	3.808	81343.030	236.315	2.143	8180.984	1.650
45.464	3.809	83154.709	189.707	1.578	8407.818	2.784
45.482	3.810	83178.671	262.038	1.946	8033.558	3.412
45.500	3.811	81308.395	210.363	1.904	8338.057	1.860
45.518	3.812	80261.345	277.084	2.066	8075.955	2.071
45.536	3.813	80759.082	261.352	3.199	8407.711	2.614
45.553	3.814	81165.872	294.745	1.485	7949.389	3.289
45.571	3.815	82657.989	261.376	1.785	8127.761	2.648
45.588	3.816	82729.424	323.704	2.417	8010.314	2.280
45.606	3.817	83935.765	276.471	1.527	8443.288	2.557
45.623	3.818	84157.729	319.829	1.918	8126.190	4.699
45.641	3.819	84154.197	264.404	1.536	8224.598	1.084
45.659	3.820	82108.956	297.464	2.227	8195.913	2.561
45.677	3.821	83917.429	258.210	1.692	8220.751	2.231
45.695	3.822	81765.551	238.281	3.000	8314.455	2.336
45.712	3.823	83112.598	320.630	2.483	8289.132	3.291
45.730	3.824	84076.014	315.665	2.289	8473.794	2.251
45.748	3.825	81773.694	252.109	1.580	8225.919	2.700
45.766	3.826	83119.080	307.026	2.625	8060.681	4.504
45.784	3.827	83116.391	237.390	1.488	8223.088	2.124
45.802	3.828	84307.951	298.471	2.316	8155.129	2.055
45.820	3.829	84410.708	216.913	2.510	8383.016	1.865
45.838	3.830	84202.578	245.258	2.413	8088.265	2.703
45.856	3.831	85858.229	278.591	1.678	8138.948	3.295
45.873	3.832	83919.107	207.756	2.069	7953.040	2.418
45.891	3.833	82848.676	305.327	1.674	8027.067	2.648
45.909	3.834	81519.794	244.964	2.254	8350.098	1.592
45.927	3.835	84150.256	276.255	2.219	8184.717	3.443
45.945	3.836	84294.190	231.451	1.341	8086.010	2.021
45.963	3.837	84394.834	255.696	3.290	8301.600	1.838
45.981	3.838	84800.098	288.101	1.449	7856.031	2.164
45.998	3.839	83700.041	190.076	1.243	8047.978	1.058
46.016	3.840	82596.174	267.080	2.095	8088.705	2.071
46.034	3.841	82766.633	206.852	2.816	8255.734	2.184
46.051	3.842	84011.775	244.117	2.220	8193.410	2.324
46.069	3.843	82889.928	271.810	2.328	7868.381	2.780
46.087	3.844	82257.313	205.654	1.427	8199.713	2.258
46.104	3.845	83166.341	279.097	3.396	8393.600	1.294
46.122	3.846	82712.934	319.317	2.514	7973.819	2.184
46.140	3.847	84416.216	312.216	3.233	8189.109	3.138
46.158	3.848	84168.113	284.395	2.195	7964.815	2.678
46.176	3.849	84614.538	283.605	2.088	7995.537	2.289
46.194	3.850	89208.820	329.056	2.663	7818.874	2.384
46.213	3.851	90027.137	255.222	2.684	7840.064	1.809
46.231	3.852	85911.942	274.093	2.355	7992.713	3.089
46.250	3.853	83605.113	329.825	2.354	8170.470	3.192
46.268	3.854	82033.079	267.295	3.146	8327.971	3.666
46.287	3.855	85370.697	281.838	2.338	8071.964	2.437
46.306	3.856	82551.285	289.010	3.537	8152.908	4.920
46.325	3.857	83880.870	347.032	3.176	8554.297	4.185
46.344	3.858	82703.942	299.156	2.898	8156.370	2.574
46.363	3.859	84631.142	341.103	3.385	8083.213	3.875
46.382	3.860	84235.776	309.742	3.917	8154.062	2.528
46.402	3.861	82731.239	343.870	2.357	7921.960	2.170
46.421	3.862	82989.480	301.104	1.627	7897.158	1.316
46.440	3.863	81069.834	272.513	2.926	7965.677	2.924
46.459	3.864	81743.283	339.944	3.112	7647.026	3.888
46.479	3.865	83787.989	303.153	2.931	7695.366	2.667
46.498	3.866	82650.097	284.372	1.921	7839.362	3.397
46.518	3.867	82466.078	291.628	2.794	8069.963	2.150
46.537	3.868	82265.897	271.588	3.177	8024.074	2.557
46.556	3.869	84136.691	374.382	2.208	7876.548	2.332
46.576	3.870	80825.347	283.339	2.410	7920.796	2.447
46.595	3.871	81184.375	299.480	3.690	8082.297	1.900
46.614	3.872	82422.898	319.012	1.399	7928.897	3.779
46.634	3.873	80526.573	291.385	2.693	7990.927	2.084
46.653	3.874	80652.197	279.336	2.746	8041.990	2.412
46.672	3.875	81254.884	326.695	2.089	7877.841	2.707
46.691	3.876	81211.892	316.540	4.403	8271.023	5.081
46.711	3.877	80648.167	324.561	2.983	7904.412	3.926
46.730	3.878	81289.189	304.412	3.912	7984.005	2.629
46.749	3.879	81118.254	309.452	2.808	8009.040	4.319
46.769	3.880	81139.524	357.574	3.567	7964.576	3.120
46.788	3.881	82967.145	348.920	3.988	7881.024	3.715
46.808	3.882	79108.900	264.007	2.154	7799.533	3.132
46.827	3.883	79008.459	260.361	3.478	8055.359	2.660
46.846	3.884	78674.039	268.011	1.531	8046.532	3.285
46.865	3.885	80991.327	296.723	4.449	8274.664	4.366
46.884	3.886	80695.809	272.304	2.363	8219.265	3.280
46.903	3.887	77239.337	262.842	2.738	8090.601	3.970
46.922	3.888	79298.786	260.520	3.194	7784.118	3.562
46.942	3.889	79014.224	266.191	3.141	8016.918	1.972
46.961	3.890	77638.402	274.635	2.568	7950.032	3.852
46.981	3.891	79270.670	323.737	2.411	8016.377	3.372
47.000	3.892	78171.106	269.462	3.608	8265.594	2.778
47.020	3.893	76332.085	248.395	2.980	8262.736	3.271
47.039	3.894	77027.145	323.142	4.144	7901.009	2.348
47.059	3.895	77144.938	273.454	1.965	8053.019	3.085
47.078	3.896	76059.987	299.134	2.367	7934.426	2.140
47.097	3.897	77300.853	264.570	2.773	7919.766	2.620
47.116	3.898	76253.300	262.367	2.273	7882.271	1.394
47.135	3.899	75940.633	300.590	1.905	7689.611	1.801
47.154	3.900	75122.658	215.816	2.154	7544.346	1.517
47.172	3.901	76789.739	304.371	3.234	7786.534	3.331
47.191	3.902	76639.386	262.715	3.298	8150.689	1.375
47.209	3.903	74168.558	260.658	1.514	7554.731	1.475
47.227	3.904	74746.852	192.111	1.440	7602.581	1.267
47.244	3.905	75552.062	206.402	2.069	7359.361	2.355
47.262	3.906	77363.377	240.953	1.531	7492.044	1.753
47.280	3.907	75870.181	293.070	2.343	7307.871	2.500
47.298	3.908	75763.941	268.518	2.413	7133.336	2.643
47.315	3.909	76513.802	293.436	1.601	7513.206	2.186
47.333	3.910	77143.464	194.117	3.561	8055.984	1.677
47.351	3.911	75918.860	234.153	2.185	7497.542	1.731
47.368	3.912	75643.986	322.137	1.778	7409.391	1.386
47.386	3.913	74229.946	223.935	2.008	7574.997	2.047
47.404	3.914	77019.566	220.418	2.514	7674.348	1.770
47.422	3.915	75493.607	205.765	1.623	7697.302	1.225
47.440	3.916	74918.886	234.523	1.279	7426.230	1.982
47.458	3.917	74396.451	263.676	2.260	7242.715	1.634
47.476	3.918	75501.166	255.514	2.277	7180.743	1.760
47.494	3.919	76500.808	292.555	2.720	7276.706	2.224
47.512	3.920	76339.458	320.584	2.956	7271.573	1.966
47.530	3.921	76611.136	284.689	1.714	7342.525	2.012
47.548	3.922	74409.040	308.082	2.288	7188.173	2.256
47.566	3.923	74782.070	297.796	1.961	7205.914	2.002
47.584	3.924	74927.617	272.663	1.489	7309.481	2.097
47.602	3.925	74347.568	233.028	1.165	7424.131	1.662
47.620	3.926	74986.203	310.449	1.649	7193.524	2.199
47.638	3.927	76040.568	321.313	2.098	7300.257	2.353
47.656	3.928	75839.073	312.886	2.168	7259.619	1.698
47.674	3.929	75246.140	246.814	2.139	7355.874	1.250
47.692	3.930	75095.710	203.145	2.320	7869.347	0.789
47.711	3.931	73447.708	243.636	2.333	7140.738	1.659
47.729	3.932	73737.691	272.944	2.611	7569.920	2.455
47.747	3.933	71727.506	334.846	2.084	6895.158	2.071
47.765	3.934	72799.691	262.013	1.166	6726.540	2.240
47.783	3.935	72902.943	311.965	1.887	6910.567	2.392
47.801	3.936	71415.407	276.843	1.994	7025.788	1.396
47.819	3.937	74263.806	286.955	1.733	6968.508	1.450
47.837	3.938	72121.847	279.798	2.124	6941.592	1.541
47.856	3.939	72494.690	237.483	2.061	7169.469	2.180
47.874	3.940	73431.504	255.678	2.222	7046.140	2.043
47.892	3.941	72684.142	246.609	1.447	6868.868	2.193
47.910	3.942	72852.973	275.323	2.113	6740.249	1.632
47.928	3.943	73414.442	285.289	1.672	6835.220	2.777
47.946	3.944	77003.612	327.239	3.404	7576.558	3.041
47.964	3.945	74810.121	253.016	2.180	6822.725	1.401
47.982	3.946	75207.617	268.892	2.344	7012.249	1.638
48.000	3.947	75020.251	251.747	1.832	7066.301	1.208
48.018	3.948	75536.348	227.805	1.665	7418.300	2.730
48.035	3.949	75768.558	264.050	2.354	7474.006	2.212
48.052	3.950	76000.343	247.958	1.898	7628.882	2.711
48.069	3.951	75266.591	326.179	2.081	7208.385	2.767
48.087	3.952	76841.023	287.619	2.618	7535.316	3.470
48.103	3.953	76190.298	258.048	2.590	7664.530	2.363
48.119	3.954	77033.448	281.027	2.041	7609.285	3.493
48.134	3.955	80576.087	329.599	3.443	8413.578	3.473
48.150	3.956	77157.365	293.066	1.130	7606.956	1.504
48.166	3.957	75989.224	254.557	1.176	7592.629	1.789
48.181	3.958	72997.590	272.233	1.582	7712.568	1.341
48.197	3.959	76789.063	242.231	1.447	7991.004	1.433
48.213	3.960	77088.850	265.367	2.986	7897.941	2.268
48.228	3.961	77581.170	297.984	2.093	7869.615	3.024
48.244	3.962	79406.970	359.736	4.322	8127.966	2.300
48.259	3.963	76984.641	277.691	3.408	8021.701	3.580
48.275	3.964	78330.505	308.084	2.574	7990.915	2.455
48.291	3.965	78596.998	276.647	3.670	7470.910	2.931
48.307	3.966	80246.391	321.030	2.909	7507.986	4.519
48.322	3.967	79003.888	336.368	2.675	7917.100	3.488
48.338	3.968	79215.637	326.803	2.705	7728.201	1.619
48.354	3.969	81124.202	288.706	4.127	8296.418	3.023
48.370	3.970	81249.087	381.227	5.285	7965.689	2.950
48.386	3.971	82829.967	293.595	3.610	8238.979	1.766
48.402	3.972	83715.071	403.119	3.138	7894.115	4.058
48.418	3.973	82860.814	343.412	2.750	7674.222	2.124
48.434	3.974	84035.743	389.060	2.853	7714.212	3.331
48.450	3.975	83646.299	301.098	3.957	8152.268	4.056
48.466	3.976	84093.130	289.540	2.709	8276.810	3.278
48.482	3.977	83360.879	307.195	2.409	7987.204	2.531
48.498	3.978	84496.274	327.532	5.105	8261.131	2.519
48.514	3.979	84871.362	261.397	4.184	8645.648	1.531
48.530	3.980	84240.300	356.997	6.491	8618.199	2.290
48.545	3.981	81755.636	303.806	4.654	8720.383	2.190
48.561	3.982	83554.752	307.552	2.255	8422.237	1.795
48.577	3.983	81189.737	259.722	1.616	8247.094	0.644
48.592	3.984	83137.428	287.835	1.627	8004.741	2.763
48.608	3.985	81119.788	301.387	1.499	8103.190	1.555
48.623	3.986	81952.533	250.850	1.794	8160.313	2.318
48.639	3.987	81136.609	303.671	1.704	7697.779	2.136
48.654	3.988	83103.160	258.284	2.576	8271.310	2.692
48.669	3.989	84072.255	296.034	2.676	8259.219	1.558
48.685	3.990	84484.031	286.816	1.778	8047.189	3.399
48.700	3.991	80757.026	326.498	1.754	7998.020	1.668
48.715	3.992	81488.736	290.576	1.908	8135.173	2.273
48.731	3.993	81487.180	277.445	1.772	8494.093	1.958
48.746	3.994	82005.914	274.953	1.968	8170.478	2.289
48.761	3.995	81764.612	215.637	1.703	7970.569	1.425
48.777	3.996	83327.168	305.147	2.179	7849.149	1.871
48.792	3.997	83173.662	259.879	1.485	7852.242	1.560
48.808	3.998	85717.903	224.065	1.986	7878.758	1.947
48.823	3.999	83940.037	236.324	2.060	7717.432	1.600
48.838	4.000	82232.447	269.550	2.031	7874.813	1.406
48.853	4.001	82833.239	212.122	2.373	8136.540	2.117
48.868	4.002	81005.183	237.392	1.733	7737.271	2.061
48.884	4.003	83501.958	223.029	2.759	7591.335	1.491
48.899	4.004	84134.740	292.567	1.948	7696.924	1.480
48.914	4.005	85407.741	296.966	3.736	8191.554	1.755
48.929	4.006	86582.579	315.279	1.899	8195.759	3.124
48.944	4.007	83322.191	277.740	2.474	8104.297	1.531
48.959	4.008	82764.365	308.238	2.448	7775.984	1.778
48.974	4.009	83097.846	245.850	2.082	8047.524	1.962
48.989	4.010	84030.316	333.926	2.771	7557.885	2.686
49.004	4.011	85242.567	309.492	2.131	7681.143	1.950
49.019	4.012	85972.264	310.537	2.600	7912.876	1.570
49.034	4.013	85206.101	297.548	2.709	8063.258	2.685
49.049	4.014	86532.363	368.288	2.276	8342.679	2.856
49.064	4.015	85329.596	279.653	1.736	8295.918	1.010
49.079	4.016	84783.752	340.785	2.988	8029.170	2.107
49.094	4.017	84587.355	237.291	1.652	7938.854	1.559
49.109	4.018	85179.916	382.855	1.460	7158.838	2.797
49.125	4.019	87091.661	208.948	1.883	7710.555	1.371
49.140	4.020	86206.656	321.964	2.195	7971.532	2.236
49.155	4.021	84816.324	341.144	1.904	8029.894	1.062
49.170	4.022	86719.689	274.808	2.344	7933.786	1.727
49.186	4.023	85747.177	309.503	2.022	7705.569	2.600
49.200	4.024	87428.358	367.800	2.596	7948.175	2.984
49.215	4.025	86616.792	332.385	2.994	7465.772	5.068
49.230	4.026	85864.155	239.256	2.613	8122.577	2.209
49.245	4.027	85803.964	284.684	2.444	7931.805	4.600
49.260	4.028	84890.041	263.869	3.013	8202.284	1.953
49.275	4.029	82718.083	297.203	3.700	8027.938	2.589
49.290	4.030	82647.142	330.323	3.302	8065.562	3.970
49.305	4.031	84001.522	267.642	3.026	8139.732	2.591
49.320	4.032	84545.211	301.107	2.317	7920.649	3.794
49.335	4.033	82185.614	340.808	4.814	8181.688	2.175
49.350	4.034	82225.943	237.402	2.750	7946.770	2.241
49.365	4.035	80769.543	233.627	2.451	8249.657	4.046
49.379	4.036	82951.104	282.565	1.996	8177.245	3.305
49.394	4.037	82882.125	298.324	4.488	8117.054	3.473
49.409	4.038	85216.789	253.053	2.364	7909.154	3.624
49.424	4.039	83858.239	260.237	2.303	8006.004	2.562
49.439	4.040	83489.996	246.421	1.380	7913.812	1.937
49.453	4.041	85478.308	310.515	1.403	8082.702	2.907
49.468	4.042	85325.687	274.877	3.047	8441.892	3.675
49.483	4.043	84927.393	297.228	2.846	8316.200	2.703
49.497	4.044	87884.735	401.619	1.992	7804.345	2.401
49.512	4.045	86655.887	309.754	1.653	7807.777	1.660
49.527	4.046	85247.480	250.778	1.187	8140.710	1.357
49.542	4.047	85578.643	325.689	2.779	8017.992	4.389
49.556	4.048	88463.244	292.022	3.132	7879.406	2.915
49.571	4.049	85655.597	297.743	2.803	8042.011	2.048
49.586	4.050	86965.971	305.611	1.798	7807.095	3.003
49.600	4.051	86817.207	279.560	2.781	7634.420	2.140
49.615	4.052	86833.992	354.984	2.516	7749.118	3.707
