/* DATA DESCRIPTION:
Citation:	Hennekam, Rick; Van der Bolt, Bregje; Van Nes, Egbert H; de Lange, Gert J; Scheffer, Marten; Reichart, Gert-Jan (2020): Calibrated XRF-scanning data (mm resolution) for elements Al, Ba, Mo, Ti, and U in Mediterranean core MS66PC. PANGAEA, https://doi.org/10.1594/PANGAEA.923193, 
	In: Hennekam, R et al. (2020): Calibrated XRF-scanning data (mm resolution) and calibration data (ICP-OES and ICP-MS) for elements Al, Ba, Mo, Ti, and U in Mediterranean cores MS21, MS66, and 64PE406E1. PANGAEA, https://doi.org/10.1594/PANGAEA.923197
Keyword(s):	geochemistry; Mediterranean Sea; sapropels; trace elements; XRF-scanning
Project(s):	Geochemical scanning of climate change analogues to assess future hypoxia in restricted basins (SCANALOGUE) (URI: https://www.nioz.nl/en/research/projects/4267-0)
Coverage:	LATITUDE: 33.031670 * LONGITUDE: 31.798730
	DATE/TIME START: 2004-07-11T12:12:52 * DATE/TIME END: 2004-07-11T12:12:52
	MINIMUM DEPTH, sediment/rock: 0.395 m * MAXIMUM DEPTH, sediment/rock: 6.305 m
Event(s):	MS66PC (MIMES_96) * LATITUDE: 33.031670 * LONGITUDE: 31.798730 * DATE/TIME: 2004-07-11T12:12:52 * ELEVATION: -1630.0 m * LOCATION: Nile Fan * CAMPAIGN: MIMES * BASIS: Pelagia (URI: https://www.nioz.nl/en/facilities/research-vessels/RV-pelagia) * METHOD/DEVICE: Piston corer (PC) * COMMENT: MS66PC Bottom
Parameter(s):	AGE [ka BP] (Age) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	DEPTH, sediment/rock [m] (Depth) * GEOCODE * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com)
	Aluminium [mg/kg] (Al) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Barium [mg/kg] (Ba) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Molybdenum [mg/kg] (Mo) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Titanium [mg/kg] (Ti) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
	Uranium [mg/kg] (U) * PI: Hennekam, Rick (https://orcid.org/0000-0002-8823-4519, rickhennekam@gmail.com) * METHOD/DEVICE: X-ray fluorescence (XRF)
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0)
Size:	27445 data points
*/
Age [ka BP]	Depth [m]	Al [mg/kg]	Ba [mg/kg]	Mo [mg/kg]	Ti [mg/kg]	U [mg/kg]
101.126	4.317	70668.233	138.794	2.145	5594.447	1.534
101.160	4.318	72071.326	206.809	1.703	5556.053	1.386
101.194	4.319	71241.391	146.747	2.483	5674.742	1.866
101.227	4.320	71292.176	166.187	2.786	5494.000	1.102
101.261	4.321	72412.913	171.124	3.013	5671.640	2.041
101.295	4.322	71493.106	160.729	2.261	5525.948	1.784
101.328	4.323	71503.408	159.756	2.264	5431.861	1.835
101.362	4.324	70980.770	219.936	2.570	5370.270	2.040
101.396	4.325	70417.737	160.360	2.048	5383.321	1.954
101.429	4.326	71478.400	185.612	3.290	5489.562	2.177
101.463	4.327	70304.202	166.607	2.103	5379.513	1.682
101.497	4.328	71437.102	162.681	2.862	5510.816	1.961
101.531	4.329	70388.490	168.174	3.196	5444.447	2.024
101.564	4.330	67779.455	181.233	2.608	5158.449	1.347
101.598	4.331	69780.437	204.312	3.027	5168.629	1.954
101.632	4.332	70533.712	272.186	2.336	5212.165	1.876
101.665	4.333	71696.763	170.485	1.958	5360.002	1.307
101.699	4.334	70689.133	178.967	2.119	5292.740	1.351
101.733	4.335	71165.216	211.914	1.991	5400.748	1.496
101.766	4.336	71641.863	189.550	1.742	5485.730	1.110
101.800	4.337	70995.271	276.505	3.590	5170.453	3.464
101.815	4.338	69640.937	289.698	1.811	5125.431	2.806
101.831	4.339	71411.196	256.026	2.449	5117.518	2.391
101.846	4.340	70934.309	271.098	3.068	5240.888	2.051
101.862	4.341	73580.883	274.366	2.319	5433.483	2.245
101.877	4.342	72814.080	318.530	3.066	5230.704	2.616
101.892	4.343	73591.474	279.130	2.004	5274.920	2.057
101.908	4.344	71384.157	277.112	1.884	5246.602	2.157
101.923	4.345	70978.817	357.011	3.327	5067.951	2.822
101.938	4.346	69865.408	285.052	2.794	5209.715	2.233
101.954	4.347	70035.523	280.089	1.768	5100.643	1.430
101.969	4.348	71159.431	262.963	3.183	5379.415	2.274
101.985	4.349	72351.041	228.556	2.235	5433.920	1.658
102.000	4.350	71781.898	218.131	2.690	5551.944	1.185
102.015	4.351	70471.751	270.983	2.145	5230.187	1.902
102.031	4.352	69927.446	321.244	2.836	5223.182	3.267
102.046	4.353	71358.099	317.405	2.891	5290.129	2.250
102.062	4.354	72427.084	261.676	2.759	5440.076	1.477
102.077	4.355	72674.621	251.065	4.348	5517.416	2.050
102.123	4.358	76537.172	392.198	4.840	5307.154	3.623
102.138	4.359	75324.031	269.715	3.820	5490.347	1.994
102.154	4.360	77203.944	405.810	3.100	5356.140	4.153
102.169	4.361	75992.819	378.591	3.608	5301.728	2.720
102.185	4.362	77754.211	435.869	2.378	5133.881	2.380
102.200	4.363	78202.926	454.390	2.119	5108.596	2.868
102.215	4.364	76818.893	396.334	3.461	5032.777	2.679
102.231	4.365	76149.717	371.486	1.675	4907.915	1.172
102.246	4.366	75548.718	386.789	2.315	5055.488	1.654
102.262	4.367	73902.669	395.859	3.310	5131.855	2.118
102.277	4.368	75170.118	442.702	4.667	5199.149	2.830
102.292	4.369	73715.313	458.359	3.795	5157.904	3.247
102.308	4.370	72519.005	457.378	4.526	5023.209	2.137
102.323	4.371	74678.947	467.055	3.845	5048.604	3.998
102.338	4.372	74607.240	539.882	4.672	5108.731	2.927
102.354	4.373	74579.301	505.572	3.604	5169.921	1.597
102.369	4.374	77571.327	448.336	4.068	5419.762	2.480
102.385	4.375	75479.628	416.680	3.587	5318.156	2.352
102.400	4.376	75129.717	362.376	3.628	5231.015	3.080
102.415	4.377	76022.567	395.312	3.869	5258.699	2.756
102.431	4.378	74209.269	411.322	2.525	5064.609	3.722
102.446	4.379	75013.626	495.181	3.074	5102.259	4.938
102.462	4.380	72365.945	440.862	3.963	5047.563	4.351
102.477	4.381	71774.201	439.470	3.457	5057.601	4.637
102.492	4.382	71780.331	444.364	3.139	4969.215	4.164
102.508	4.383	74633.644	418.383	3.307	5223.546	5.752
102.523	4.384	74803.127	415.767	3.437	5386.067	6.769
102.538	4.385	77209.105	460.519	4.327	5462.517	2.199
102.554	4.386	77265.903	366.455	5.800	5600.091	8.305
102.569	4.387	78892.099	405.222	4.423	5557.367	3.952
102.585	4.388	75772.525	392.876	4.924	5341.648	4.279
102.600	4.389	73684.312	418.432	4.026	5086.909	5.040
102.615	4.390	73355.434	399.546	3.957	5020.687	5.772
102.631	4.391	71553.696	353.959	4.068	4914.988	4.144
102.646	4.392	71396.538	356.956	4.091	4894.218	3.528
102.662	4.393	72989.223	322.602	4.089	4989.103	6.309
102.677	4.394	70941.427	279.762	4.945	5111.120	3.246
102.692	4.395	73051.579	226.744	4.083	5290.222	3.641
102.708	4.396	70386.276	321.614	3.729	4997.710	5.407
102.723	4.397	70494.535	305.047	3.567	4867.331	2.116
102.738	4.398	72668.980	290.370	5.679	5035.573	5.745
102.754	4.399	73320.339	287.432	3.686	5056.004	3.502
102.769	4.400	72652.257	287.011	4.125	5269.554	3.451
102.785	4.401	74261.378	313.463	5.545	5118.017	3.108
102.800	4.402	75461.303	330.342	4.742	5147.312	5.454
102.815	4.403	75386.862	370.757	5.721	5065.847	5.086
102.831	4.404	76593.129	433.786	6.774	5247.081	5.737
102.846	4.405	75056.500	479.125	7.406	5145.174	4.157
102.862	4.406	77027.679	506.555	8.767	5286.486	9.210
102.877	4.407	72649.426	509.889	10.131	4947.012	8.805
102.892	4.408	75588.705	458.151	6.917	5232.589	7.653
102.908	4.409	75868.381	511.263	7.257	5257.539	11.081
102.923	4.410	76592.437	522.338	6.383	5284.240	9.017
102.938	4.411	78845.360	497.786	7.339	5430.655	7.559
102.954	4.412	77930.063	462.591	7.683	5591.553	3.992
102.969	4.413	79034.093	527.521	6.160	5516.485	6.405
102.985	4.414	80816.529	544.762	6.067	5636.913	6.259
103.000	4.415	79170.545	515.367	7.012	5635.919	8.920
103.015	4.416	78433.541	566.698	9.201	5634.275	14.531
103.031	4.417	75690.543	567.283	5.812	5460.934	3.495
103.046	4.418	76290.267	544.492	9.391	5619.996	12.442
103.062	4.419	77031.617	606.719	7.392	5525.163	8.246
103.077	4.420	78665.771	575.368	7.720	5511.789	5.873
103.092	4.421	79407.245	563.598	7.560	5715.230	8.231
103.108	4.422	76128.808	545.195	6.747	5521.697	10.030
103.123	4.423	75799.892	521.952	5.538	5718.992	3.388
103.138	4.424	76062.897	579.388	8.048	5514.739	7.873
103.154	4.425	74292.572	492.014	6.801	5395.252	5.406
103.169	4.426	77564.373	562.479	4.654	5612.851	10.244
103.185	4.427	75414.756	518.328	5.204	5601.897	11.156
103.200	4.428	75116.361	524.335	4.826	5641.651	9.652
103.215	4.429	74962.320	543.153	4.442	5625.626	9.401
103.231	4.430	73487.330	640.296	7.452	5444.707	6.377
103.246	4.431	73167.578	561.169	6.557	5365.335	9.838
103.262	4.432	75615.185	632.085	3.747	5504.700	8.515
103.277	4.433	73983.769	532.694	5.489	5542.978	6.461
103.292	4.434	72200.121	550.923	6.638	5447.194	9.673
103.308	4.435	74367.078	539.033	11.376	5512.139	7.255
103.323	4.436	72856.189	601.146	11.411	5336.223	14.098
103.338	4.437	72704.582	596.290	13.482	5253.830	12.292
103.354	4.438	71196.220	534.958	11.576	5262.056	8.374
103.369	4.439	72430.666	508.574	15.781	5455.466	8.904
103.385	4.440	68872.349	412.519	9.499	5167.550	9.243
103.400	4.441	67143.621	434.753	7.908	5205.755	14.121
103.415	4.442	68835.418	450.745	9.812	5250.283	10.878
103.431	4.443	70344.516	535.619	6.974	5139.160	8.744
103.446	4.444	72511.298	640.578	9.671	5157.248	10.214
103.462	4.445	67620.078	661.863	14.973	4935.483	12.828
103.477	4.446	71383.868	646.716	10.095	5093.748	22.885
103.492	4.447	71144.876	591.512	9.547	5273.294	6.528
103.508	4.448	70629.148	636.083	17.132	5144.177	18.891
103.523	4.449	72175.575	591.990	20.028	4901.143	12.147
103.538	4.450	69923.607	581.240	35.784	4593.319	10.492
103.554	4.451	72045.049	661.783	32.218	4457.489	13.642
103.569	4.452	70867.671	587.618	23.885	4646.505	14.450
103.585	4.453	69670.981	536.493	19.425	4745.219	13.859
103.600	4.454	75649.320	547.555	21.295	4893.729	6.602
103.615	4.455	72892.348	513.932	19.504	4621.247	8.623
103.631	4.456	71062.489	487.660	12.908	4825.416	10.066
103.646	4.457	71297.154	554.327	15.364	4618.233	11.592
103.662	4.458	67615.466	529.317	14.969	4708.092	9.923
103.677	4.459	66880.355	543.669	27.375	4582.145	13.316
103.692	4.460	67499.737	524.188	18.585	4214.350	5.019
103.708	4.461	66112.420	505.111	9.695	4463.030	6.088
103.723	4.462	69577.132	404.508	12.236	5011.230	8.820
103.738	4.463	70154.586	386.348	8.210	4876.216	4.711
103.754	4.464	69550.685	498.900	7.744	4899.003	5.224
103.769	4.465	70456.866	527.245	7.119	5122.822	12.423
103.785	4.466	71671.193	616.290	13.360	5272.351	7.468
103.800	4.467	69791.808	543.251	6.705	5315.030	4.998
103.815	4.468	67686.265	470.853	7.532	5145.993	7.901
103.831	4.469	72289.387	460.673	8.043	5464.191	6.966
103.846	4.470	69121.630	355.704	7.276	4989.361	4.852
103.862	4.471	66085.525	345.462	5.614	4878.748	3.995
103.877	4.472	66486.857	340.188	5.328	4949.557	2.850
103.892	4.473	65425.670	349.892	3.885	4876.417	6.747
103.908	4.474	64731.276	365.365	5.537	4916.617	4.671
103.923	4.475	64218.707	369.995	6.016	4820.030	7.022
103.938	4.476	68661.269	398.389	5.088	5102.302	5.989
103.954	4.477	70512.486	402.619	4.701	5102.310	5.982
103.969	4.478	70863.704	382.911	7.143	5035.130	5.328
103.985	4.479	70679.053	330.021	5.545	5272.660	5.661
104.000	4.480	69476.258	369.312	6.235	5154.935	9.867
104.014	4.481	69500.423	333.434	4.834	5290.047	5.604
104.028	4.482	68968.041	331.656	5.356	5167.051	3.800
104.042	4.483	70778.041	325.292	3.854	5259.552	7.317
104.056	4.484	69615.330	297.409	3.245	5334.415	3.786
104.070	4.485	68641.313	334.006	6.012	5196.502	5.297
104.084	4.486	68759.475	314.819	6.215	5447.495	4.534
104.098	4.487	68033.260	292.459	4.816	5297.687	3.013
104.112	4.488	68677.237	298.669	3.766	5303.788	3.840
104.126	4.489	68406.830	334.767	3.538	5209.098	4.041
104.140	4.490	65925.737	279.446	4.537	5179.088	4.124
104.154	4.491	67803.455	323.493	4.336	5287.081	6.657
104.168	4.492	67064.502	244.862	6.186	5419.739	4.364
104.182	4.493	69003.098	314.971	5.640	5411.981	6.473
104.196	4.494	70515.876	254.481	6.982	5560.277	4.664
104.210	4.495	69815.468	334.104	7.011	5503.961	6.894
104.224	4.496	69908.394	361.049	6.056	5257.022	6.484
104.238	4.497	68092.710	308.948	9.499	5174.020	5.590
104.252	4.498	71116.523	326.202	5.259	5434.332	5.795
104.266	4.499	69164.532	248.832	6.217	5301.685	5.512
104.280	4.500	68338.716	278.654	4.905	5379.398	3.376
104.294	4.501	66595.821	210.731	5.158	5288.859	4.819
104.308	4.502	68297.192	214.907	5.867	5620.115	4.685
104.322	4.503	70886.647	183.836	5.900	5718.129	3.765
104.336	4.504	70632.208	208.256	2.969	5690.699	3.112
104.350	4.505	69713.960	216.484	5.115	5677.143	6.345
104.364	4.506	69189.226	243.847	4.100	5504.112	3.677
104.378	4.507	71015.981	239.866	3.929	5519.565	3.515
104.392	4.508	70571.208	240.237	4.060	5390.709	4.182
104.406	4.509	68839.257	242.428	5.121	5605.097	3.575
104.420	4.510	71058.774	218.366	4.707	5622.612	2.570
104.434	4.511	71820.459	231.510	2.187	5567.206	2.714
104.448	4.512	69651.939	207.458	3.382	5566.250	3.246
104.462	4.513	71308.634	243.634	2.844	5459.106	1.759
104.476	4.514	71115.425	162.347	2.878	5573.464	2.337
104.490	4.515	72326.618	189.527	3.069	5689.190	1.862
104.504	4.516	71513.186	189.680	2.910	5523.050	2.814
104.518	4.517	71184.310	175.635	4.123	5809.724	3.307
104.532	4.518	71909.144	217.620	3.016	5669.754	2.931
104.546	4.519	70700.523	204.378	4.581	5620.290	5.533
104.560	4.520	70508.474	232.601	3.460	5591.025	3.429
104.574	4.521	70369.015	221.988	3.411	5655.113	2.095
104.588	4.522	72400.072	228.852	3.889	5868.809	4.129
104.602	4.523	72415.740	213.983	4.864	5869.733	3.008
104.616	4.524	72815.425	234.284	2.591	5758.700	4.202
104.630	4.525	70782.105	212.102	2.636	5619.714	2.491
104.644	4.526	71278.673	230.740	3.300	5533.687	3.194
104.658	4.527	70614.261	218.124	3.732	5607.655	2.946
104.672	4.528	70745.914	146.608	3.347	5739.184	3.358
104.686	4.529	71255.944	199.764	4.083	5677.005	4.533
104.700	4.530	73913.694	168.569	3.627	5970.793	3.696
104.714	4.531	71841.476	165.760	3.837	5991.459	2.598
104.728	4.532	71000.245	208.488	3.079	5734.209	3.284
104.742	4.533	69908.362	243.438	4.648	5489.693	6.378
104.756	4.534	73035.788	236.680	2.914	5775.815	3.636
104.770	4.535	73186.613	183.624	3.764	5880.771	2.434
104.784	4.536	70328.606	183.294	4.164	5829.795	3.637
104.798	4.537	69079.750	195.213	5.590	5642.173	3.721
104.812	4.538	67468.340	241.947	7.065	5579.233	2.792
104.826	4.539	70107.909	176.044	4.557	5820.999	5.258
104.840	4.540	71599.378	244.644	4.292	5669.193	3.685
104.854	4.541	73910.431	197.709	3.677	5816.954	3.263
104.868	4.542	74163.737	222.471	4.526	5958.001	3.418
104.882	4.543	75884.427	207.366	4.027	5902.635	5.366
104.896	4.544	73912.052	183.983	3.830	5900.066	3.358
104.910	4.545	73351.421	211.375	2.099	5826.398	3.609
104.924	4.546	73568.809	229.863	4.918	6066.850	4.443
104.938	4.547	71302.116	201.799	3.541	5931.699	4.296
104.952	4.548	71755.740	218.269	2.984	5882.366	3.781
104.966	4.549	71307.898	250.926	3.699	5880.478	4.048
104.980	4.550	70731.774	227.964	4.099	5786.371	3.663
104.994	4.551	70910.285	239.224	4.859	5790.976	3.590
105.008	4.552	69182.356	225.313	5.047	5744.520	3.548
105.022	4.553	69081.726	318.810	3.918	5481.430	4.011
105.036	4.554	68024.300	334.963	3.764	5221.668	3.824
105.050	4.555	65932.345	360.010	3.985	5114.973	4.486
105.064	4.556	65658.402	360.090	4.447	5143.116	4.546
105.078	4.557	68064.414	362.903	2.432	5219.956	3.674
105.092	4.558	66982.259	385.891	3.965	5184.824	4.031
105.106	4.559	68686.425	378.244	2.907	5420.075	3.235
105.120	4.560	68091.958	320.544	4.047	5404.378	2.924
105.134	4.561	69548.646	289.749	2.612	5401.124	5.504
105.148	4.562	70229.427	312.268	2.194	5609.792	2.517
105.162	4.563	71702.915	287.191	3.236	5554.498	4.834
105.176	4.564	69157.721	236.583	2.354	5618.074	2.925
105.190	4.565	72015.578	344.130	2.951	5419.057	5.915
105.204	4.566	70614.959	307.720	3.115	5496.987	2.818
105.218	4.567	69156.435	289.380	3.840	5427.244	4.654
105.232	4.568	68742.569	361.979	2.642	5269.241	5.834
105.246	4.569	68573.301	371.805	3.282	5331.194	3.973
105.260	4.570	71037.149	307.233	3.992	5685.971	3.429
105.274	4.571	70253.520	396.378	4.619	5365.157	4.748
105.288	4.572	71608.912	351.013	3.303	5477.829	3.670
105.302	4.573	71492.053	316.524	3.289	5625.268	4.432
105.316	4.574	71561.826	314.738	5.197	5635.768	4.252
105.330	4.575	70192.174	327.229	3.409	5399.461	4.489
105.344	4.576	70892.067	308.446	3.166	5717.572	6.447
105.358	4.577	73251.774	327.700	2.312	5696.967	2.944
105.372	4.578	71343.853	356.218	4.015	5509.112	6.316
105.386	4.579	71391.597	348.815	3.507	5558.019	4.347
105.400	4.580	70076.989	293.143	3.581	5365.098	4.394
105.422	4.581	67186.288	300.249	5.830	5335.087	7.640
105.445	4.582	65733.453	323.916	4.620	5200.771	4.824
105.467	4.583	68259.549	411.929	5.844	5270.390	9.240
105.490	4.584	66919.731	481.773	5.878	4977.768	3.988
105.512	4.585	65398.523	562.011	11.225	4923.359	7.588
105.535	4.586	64311.650	658.957	12.299	4576.654	8.284
105.557	4.587	64014.481	664.574	17.378	4538.871	9.027
105.579	4.588	63158.184	715.451	15.907	4620.904	4.783
105.602	4.589	64988.823	687.964	17.479	4720.225	6.163
105.624	4.590	64252.725	685.535	24.400	4556.220	8.982
105.647	4.591	65308.969	704.232	23.496	4755.582	9.760
105.669	4.592	64589.941	704.709	19.695	4602.626	6.903
105.692	4.593	65220.395	731.101	23.546	4558.813	11.652
105.714	4.594	65720.535	722.171	30.440	4637.251	16.243
105.736	4.595	63747.202	734.387	25.967	4703.820	3.588
105.759	4.596	64851.728	706.370	25.925	4705.526	5.948
105.781	4.597	65620.476	806.104	24.769	4679.270	10.308
105.804	4.598	63501.334	704.855	25.492	4731.756	10.396
105.826	4.599	65005.637	806.915	31.218	4695.026	8.785
105.849	4.600	64419.029	778.031	31.117	4723.068	10.530
105.871	4.601	63242.578	719.684	27.524	4669.959	9.611
105.893	4.602	64357.523	738.644	27.662	4653.786	12.070
105.916	4.603	65723.705	808.421	41.187	4750.966	9.863
105.938	4.604	64710.063	731.180	22.793	4801.246	7.555
105.961	4.605	66054.417	721.907	32.230	4673.680	11.806
105.983	4.606	65203.067	684.286	27.079	4668.259	8.765
106.006	4.607	70146.061	783.372	41.561	5045.080	10.444
106.028	4.608	77173.392	672.029	72.858	5569.290	12.140
106.050	4.609	79246.200	704.447	101.643	5614.951	17.664
106.073	4.610	81858.411	679.125	87.356	5730.282	19.340
106.095	4.611	83626.024	747.034	82.525	5832.301	15.954
106.118	4.612	82244.341	627.892	91.964	5927.296	21.506
106.140	4.613	76872.802	577.781	66.513	5643.548	8.239
106.163	4.614	74733.244	564.812	79.639	5341.502	8.762
106.185	4.615	73294.508	601.007	102.682	5024.195	13.017
106.207	4.616	75836.127	690.499	93.941	5294.727	13.668
106.230	4.617	73156.726	621.872	83.337	5379.856	11.435
106.252	4.618	74841.187	465.562	76.007	5616.716	8.573
106.275	4.619	74414.073	480.100	62.905	5440.937	12.114
106.297	4.620	73579.785	434.098	74.135	5432.001	11.242
106.320	4.621	76454.895	443.733	88.560	5607.943	15.284
106.342	4.622	73242.575	528.007	92.825	5393.054	9.772
106.364	4.623	71325.574	587.935	74.383	5159.826	9.198
106.387	4.624	70252.219	470.913	60.805	5090.529	10.081
106.409	4.625	69583.128	582.401	71.668	5017.324	7.432
106.432	4.626	70747.485	699.111	73.946	5060.937	6.721
106.454	4.627	68774.975	707.921	73.636	4736.226	5.062
106.477	4.628	67595.976	655.013	68.967	4896.170	9.050
106.499	4.629	68527.879	617.107	67.586	4802.716	9.613
106.521	4.630	68333.270	621.936	67.645	4824.480	13.558
106.544	4.631	68339.163	593.417	79.444	4793.724	13.247
106.566	4.632	67491.441	538.386	68.736	5046.288	6.500
106.589	4.633	70133.727	626.255	75.780	5082.000	9.892
106.611	4.634	70205.158	608.239	68.057	4943.811	9.530
106.634	4.635	71427.905	536.054	69.482	4906.046	10.528
106.656	4.636	72184.848	654.921	113.677	5077.100	9.894
106.679	4.637	70678.274	484.998	78.210	5040.946	8.246
106.701	4.638	71598.438	533.786	86.096	5031.470	12.268
106.723	4.639	70398.664	550.798	69.739	4820.328	6.540
106.746	4.640	70209.302	580.802	75.701	4752.572	5.470
106.768	4.641	64787.103	536.281	92.780	4612.043	8.888
106.791	4.642	69067.901	632.023	81.763	5041.285	12.031
106.813	4.643	72109.523	482.384	65.220	5154.854	8.827
106.836	4.644	72790.101	498.419	75.137	5087.676	11.735
106.858	4.645	72739.761	586.011	76.712	4994.914	6.402
106.880	4.646	72683.324	495.071	72.919	5181.948	5.707
106.903	4.647	71162.591	568.885	80.808	4953.410	11.071
106.925	4.648	72630.590	633.081	83.651	5023.309	9.800
106.948	4.649	68183.215	605.487	70.232	4802.261	12.047
106.970	4.650	66750.624	532.812	61.645	4694.238	9.838
106.993	4.651	66703.962	547.528	61.466	4806.850	7.253
107.015	4.652	70173.175	450.263	59.258	5293.726	8.402
107.037	4.653	70902.578	516.258	64.996	5141.540	6.862
107.060	4.654	72986.052	484.899	70.503	5264.549	8.314
107.082	4.655	71487.629	497.562	54.558	5159.545	11.153
107.105	4.656	71168.848	485.549	43.389	5186.084	7.435
107.127	4.657	72839.682	551.530	51.817	5146.970	8.186
107.150	4.658	70633.640	533.042	55.330	5050.656	7.270
107.172	4.659	71927.921	541.955	60.620	5133.884	15.034
107.194	4.660	74040.236	562.609	67.062	5321.968	5.203
107.217	4.661	69799.949	657.070	50.268	4963.988	6.855
107.239	4.662	70329.156	492.762	42.709	5067.718	8.129
107.262	4.663	71968.034	503.881	55.773	5136.833	9.943
107.284	4.664	70607.963	500.791	44.080	5247.159	5.750
107.307	4.665	71840.509	510.379	53.354	5329.616	6.380
107.329	4.666	74797.404	566.326	57.850	5328.279	9.870
107.351	4.667	74761.676	514.467	47.772	5441.355	7.295
107.374	4.668	70819.337	480.972	45.725	5267.455	8.616
107.396	4.669	74947.586	589.240	69.415	5288.510	12.666
107.419	4.670	76259.695	514.881	68.735	5586.085	11.854
107.441	4.671	77161.681	518.452	56.155	5609.316	13.537
107.464	4.672	74905.326	573.215	77.242	5529.176	10.522
107.486	4.673	74746.693	545.473	66.893	5337.681	9.032
107.508	4.674	74670.350	633.277	56.412	5427.811	11.915
107.531	4.675	76903.029	647.339	66.505	5444.930	11.656
107.553	4.676	76017.937	732.644	45.433	5341.152	7.841
107.576	4.677	77241.072	684.552	54.253	5484.188	10.843
107.598	4.678	75012.842	713.567	40.668	5567.745	7.314
107.621	4.679	70869.960	708.845	30.484	5241.264	11.601
107.643	4.680	67769.933	749.067	24.863	5007.120	4.851
107.665	4.681	66617.703	670.433	18.600	5042.758	7.165
107.688	4.682	62341.773	632.211	16.018	4806.646	5.791
107.710	4.683	60324.022	598.127	15.048	4614.390	10.149
107.733	4.684	56926.013	431.638	26.540	4462.039	8.962
107.755	4.685	56313.090	344.413	20.758	4588.733	2.862
107.778	4.686	58635.917	375.362	14.126	4728.201	6.135
107.800	4.687	60584.305	309.280	12.188	4894.694	8.909
107.823	4.688	64174.895	335.867	8.814	5230.005	4.214
107.846	4.689	69616.389	289.894	4.051	5657.318	3.676
107.869	4.690	71772.289	349.764	5.864	5855.097	5.416
107.892	4.691	70626.096	284.275	6.821	5803.218	5.223
107.916	4.692	70009.639	309.611	9.136	5901.690	4.570
107.939	4.693	70264.945	284.926	8.669	5798.859	9.703
107.962	4.694	71012.667	376.420	13.774	5813.814	7.090
107.985	4.695	76504.632	306.043	18.518	6116.760	6.912
108.008	4.696	76372.697	352.935	7.444	6200.871	3.121
108.031	4.697	73003.728	311.142	5.641	6095.765	2.463
108.054	4.698	73004.534	245.794	9.389	6124.766	3.705
108.077	4.699	74508.750	249.735	9.736	6315.493	8.704
108.100	4.700	79999.050	286.468	11.710	6613.884	7.758
108.123	4.701	76671.100	208.357	13.808	6704.964	4.073
108.147	4.702	76062.514	208.335	11.741	6871.249	4.809
108.170	4.703	73720.054	234.841	12.736	6597.636	7.352
108.193	4.704	73864.654	251.398	14.095	6460.163	6.126
108.216	4.705	73604.962	199.206	11.753	7000.823	4.155
108.239	4.706	72553.091	220.104	8.206	6341.493	3.730
108.262	4.707	71419.356	233.225	7.801	5997.083	3.701
108.285	4.708	71887.510	228.506	4.254	5890.094	2.912
108.308	4.709	70948.647	199.345	4.981	5850.174	2.820
108.331	4.710	70767.574	208.660	4.982	5915.558	2.716
108.354	4.711	71779.158	234.235	5.926	5778.665	3.772
108.378	4.712	71956.565	217.249	4.656	5780.359	4.881
108.401	4.713	73538.964	225.452	5.991	5992.164	3.372
108.424	4.714	73647.180	271.659	6.353	5974.850	4.457
108.447	4.715	74532.676	252.515	6.303	5972.966	5.257
108.470	4.716	73417.818	319.704	6.329	5960.127	2.744
108.493	4.717	74050.422	242.507	4.352	6011.806	5.578
108.516	4.718	73643.514	210.577	5.032	6081.448	3.565
108.539	4.719	72651.591	259.402	4.359	5938.762	3.837
108.562	4.720	73070.184	274.534	7.694	5943.862	3.869
108.585	4.721	72009.340	237.271	5.306	5941.626	2.333
108.609	4.722	74665.180	250.884	4.869	5990.902	6.576
108.632	4.723	75022.330	384.672	5.608	5799.909	5.991
108.655	4.724	72893.556	255.627	4.192	6015.110	4.838
108.678	4.725	72799.299	272.249	4.751	5932.293	2.836
108.701	4.726	73332.270	231.246	4.407	6043.549	4.168
108.724	4.727	74372.470	311.712	3.584	6015.364	2.840
108.747	4.728	75249.312	239.452	3.373	6238.308	4.489
108.770	4.729	73116.004	277.849	3.782	6008.368	4.005
108.793	4.730	75152.361	323.418	3.709	6147.623	3.317
108.817	4.731	74371.182	284.115	3.428	6023.521	3.200
108.840	4.732	70800.180	306.796	3.906	5829.358	3.310
108.863	4.733	70843.928	280.260	4.501	5672.082	3.942
108.886	4.734	67757.590	281.071	3.927	5308.988	4.110
108.909	4.735	69381.877	268.628	3.850	5423.286	2.548
